Location,Date,Time,T2M,T2M_MIN, ,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
Miami,2020,261,0.910000,74.380000,29.100000,27.980000,30.140000,24.080000,0.620000,0.550000,0.700000
Miami,2020,262,2.370000,77.560000,29.400000,28.170000,30.710000,25.070000,0.620000,0.540000,0.700000
Miami,2020,263,2.930000,76.560000,29.420000,27.930000,31.150000,24.830000,0.620000,0.530000,0.700000
Miami,2020,264,3.310000,78.940000,29.230000,28.370000,30.300000,25.190000,0.620000,0.530000,0.700000
Miami,2020,265,14.550000,80.880000,28.330000,27.710000,28.570000,24.730000,0.620000,0.550000,0.770000
Miami,2020,266,0.020000,67.250000,27.850000,27.170000,28.750000,21.230000,0.620000,0.550000,0.700000
Miami,2020,267,0.220000,66.810000,27.930000,27.030000,28.980000,21.160000,0.620000,0.530000,0.690000
Miami,2020,268,20.160000,81.750000,27.880000,27.210000,28.870000,24.470000,0.620000,0.530000,0.730000
Miami,2020,269,32.630000,86.380000,28.290000,27.670000,29.010000,25.800000,0.640000,0.600000,0.820000
Miami,2020,270,8.310000,83.120000,28.560000,27.440000,29.980000,25.410000,0.650000,0.610000,0.760000
Miami,2020,271,2.690000,81.190000,28.120000,27.260000,29.160000,24.560000,0.660000,0.590000,0.740000
Miami,2020,272,6.360000,80.880000,28.400000,27.870000,28.990000,24.820000,0.660000,0.590000,0.750000
Miami,2020,273,1.290000,77.250000,29.000000,28.150000,29.850000,24.620000,0.660000,0.580000,0.730000
Miami,2020,274,3.790000,79.000000,28.380000,27.610000,29.420000,24.380000,0.650000,0.570000,0.730000
Miami,2020,275,9.740000,82.500000,27.720000,26.700000,28.730000,24.480000,0.660000,0.580000,0.760000
Miami,2020,276,10.680000,83.940000,26.580000,26.190000,27.000000,23.650000,0.660000,0.590000,0.770000
Miami,2020,277,16.860000,83.690000,27.450000,26.630000,28.250000,24.460000,0.670000,0.600000,0.790000
Miami,2020,278,1.930000,80.120000,28.880000,28.230000,29.760000,25.100000,0.670000,0.600000,0.740000
Miami,2020,279,2.700000,79.380000,28.690000,27.670000,29.710000,24.760000,0.670000,0.590000,0.740000
Miami,2020,280,4.950000,81.620000,29.120000,28.580000,29.850000,25.670000,0.660000,0.580000,0.740000
Miami,2020,281,0.700000,76.190000,28.910000,28.460000,29.530000,24.310000,0.660000,0.580000,0.730000
Miami,2020,282,0.270000,74.560000,28.400000,27.830000,29.180000,23.440000,0.660000,0.570000,0.720000
Miami,2020,283,1.260000,77.880000,28.280000,27.720000,29.170000,24.060000,0.660000,0.560000,0.720000
Miami,2020,284,2.650000,81.000000,28.510000,27.770000,29.470000,24.950000,0.660000,0.560000,0.730000
Miami,2020,285,3.430000,82.060000,28.730000,27.830000,29.780000,25.370000,0.660000,0.560000,0.730000
Miami,2020,286,8.990000,78.560000,28.460000,27.230000,30.050000,24.330000,0.660000,0.560000,0.740000
Miami,2020,287,3.130000,79.190000,27.810000,26.650000,29.120000,23.830000,0.660000,0.570000,0.730000
Miami,2020,288,0.280000,79.250000,27.480000,26.480000,28.340000,23.580000,0.650000,0.560000,0.720000
Miami,2020,289,12.020000,80.310000,28.120000,27.370000,28.800000,24.410000,0.650000,0.560000,0.750000
Miami,2020,290,15.400000,80.940000,27.390000,26.360000,28.260000,23.820000,0.660000,0.590000,0.790000
Miami,2020,291,2.310000,79.560000,27.570000,26.680000,28.470000,23.730000,0.660000,0.590000,0.750000
Miami,2020,292,6.130000,81.310000,27.620000,27.000000,28.330000,24.140000,0.660000,0.590000,0.750000
Miami,2020,293,12.430000,80.810000,27.370000,26.840000,27.730000,23.810000,0.660000,0.590000,0.770000
Miami,2020,294,13.970000,82.060000,27.670000,27.190000,28.150000,24.340000,0.670000,0.600000,0.770000
Miami,2020,295,38.210000,85.810000,26.880000,26.570000,27.260000,24.330000,0.700000,0.650000,0.840000
Miami,2020,296,7.690000,80.060000,27.400000,26.690000,28.050000,23.670000,0.700000,0.650000,0.790000
Miami,2020,297,0.360000,75.880000,27.440000,26.960000,28.040000,22.830000,0.700000,0.620000,0.760000
Miami,2020,298,7.060000,82.190000,27.190000,26.410000,28.020000,23.890000,0.700000,0.610000,0.770000
Miami,2020,299,23.810000,87.000000,27.070000,26.390000,27.670000,24.730000,0.720000,0.640000,0.820000
Miami,2020,300,3.600000,81.880000,27.430000,26.490000,28.120000,24.070000,0.720000,0.630000,0.770000
Miami,2020,301,0.080000,81.380000,27.940000,27.300000,28.820000,24.480000,0.720000,0.620000,0.760000
Miami,2020,302,0.170000,80.940000,27.870000,27.260000,28.570000,24.310000,0.710000,0.600000,0.750000
Miami,2020,303,1.280000,80.190000,28.010000,27.300000,28.870000,24.290000,0.710000,0.590000,0.740000
Miami,2020,304,6.220000,82.190000,27.910000,27.010000,29.330000,24.580000,0.710000,0.590000,0.770000
Miami,2020,305,10.290000,85.250000,27.400000,26.840000,27.900000,24.730000,0.710000,0.610000,0.790000
Miami,2020,306,2.860000,80.120000,27.620000,27.070000,28.390000,23.900000,0.710000,0.610000,0.770000
Miami,2020,307,2.320000,76.380000,25.620000,23.830000,27.110000,21.080000,0.710000,0.600000,0.760000
Miami,2020,308,0.010000,70.560000,24.150000,23.210000,24.990000,18.480000,0.710000,0.590000,0.740000
Miami,2020,309,0.110000,74.500000,25.470000,24.150000,26.210000,20.600000,0.700000,0.590000,0.740000
Miami,2020,310,6.730000,82.190000,26.520000,25.970000,27.310000,23.260000,0.700000,0.590000,0.760000
Miami,2020,311,2.710000,81.120000,26.670000,26.080000,27.330000,23.180000,0.700000,0.590000,0.750000
Miami,2020,312,13.330000,82.120000,26.730000,26.420000,27.200000,23.440000,0.700000,0.590000,0.770000
Miami,2020,313,85.900000,88.380000,26.170000,25.510000,26.870000,24.120000,0.730000,0.660000,0.890000
Miami,2020,314,38.260000,88.500000,26.880000,26.330000,27.460000,24.840000,0.780000,0.770000,0.870000
Miami,2020,315,3.640000,84.690000,27.180000,26.930000,27.660000,24.390000,0.780000,0.720000,0.810000
Miami,2020,316,7.950000,87.880000,27.020000,26.330000,27.570000,24.860000,0.780000,0.700000,0.810000
Miami,2020,317,11.150000,88.750000,26.420000,25.950000,27.030000,24.420000,0.790000,0.690000,0.820000
Miami,2020,318,3.610000,85.750000,26.190000,25.320000,27.480000,23.610000,0.790000,0.680000,0.800000
Miami,2020,319,0.940000,81.940000,26.650000,25.700000,27.690000,23.320000,0.790000,0.670000,0.800000
Miami,2020,320,0.090000,78.810000,26.810000,26.080000,27.720000,22.830000,0.790000,0.660000,0.790000
Miami,2020,321,0.260000,78.880000,26.260000,25.620000,27.180000,22.310000,0.780000,0.660000,0.780000
Miami,2020,322,5.330000,80.380000,25.550000,24.510000,26.800000,21.910000,0.780000,0.660000,0.800000
Miami,2020,323,0.050000,68.620000,24.410000,23.370000,25.370000,18.270000,0.780000,0.650000,0.780000
Miami,2020,324,0.390000,71.190000,24.190000,23.310000,25.120000,18.650000,0.770000,0.650000,0.780000
Miami,2020,325,0.810000,74.620000,25.000000,24.290000,25.690000,20.190000,0.770000,0.640000,0.770000
Miami,2020,326,2.850000,80.750000,25.270000,24.770000,26.000000,21.750000,0.770000,0.640000,0.780000
Miami,2020,327,2.400000,80.380000,25.550000,24.510000,26.650000,21.930000,0.770000,0.640000,0.780000
Miami,2020,328,1.720000,83.120000,24.710000,24.100000,25.600000,21.660000,0.770000,0.640000,0.780000
Miami,2020,329,0.600000,77.000000,25.030000,24.370000,25.760000,20.720000,0.770000,0.630000,0.770000
Miami,2020,330,0.450000,73.120000,25.200000,24.630000,25.840000,20.050000,0.760000,0.630000,0.770000
Miami,2020,331,0.120000,69.880000,25.240000,24.400000,26.260000,19.350000,0.760000,0.620000,0.770000
Miami,2020,332,0.480000,74.750000,25.010000,24.240000,25.790000,20.230000,0.760000,0.620000,0.770000
Miami,2020,333,0.160000,73.560000,24.670000,23.870000,25.510000,19.630000,0.750000,0.620000,0.770000
Miami,2020,334,0.200000,77.440000,24.700000,24.120000,25.440000,20.520000,0.750000,0.620000,0.770000
Miami,2020,335,3.950000,80.690000,24.940000,20.650000,26.690000,21.370000,0.750000,0.620000,0.770000
Miami,2020,336,0.180000,73.940000,18.060000,16.740000,20.070000,13.210000,0.750000,0.620000,0.770000
Miami,2020,337,0.000000,71.880000,20.090000,17.550000,22.150000,14.800000,0.740000,0.620000,0.760000
Miami,2020,338,0.000000,71.440000,21.610000,20.050000,22.740000,16.220000,0.740000,0.620000,0.760000
Miami,2020,339,0.000000,74.120000,23.310000,22.420000,24.170000,18.470000,0.730000,0.610000,0.760000
Miami,2020,340,0.880000,78.560000,24.430000,23.250000,25.760000,20.450000,0.730000,0.610000,0.760000
Miami,2020,341,3.930000,84.060000,24.350000,22.670000,25.660000,21.460000,0.730000,0.610000,0.770000
Miami,2020,342,13.070000,85.690000,23.150000,18.270000,24.930000,20.620000,0.740000,0.630000,0.800000
Miami,2020,343,0.000000,70.310000,16.480000,14.730000,18.200000,10.890000,0.740000,0.620000,0.770000
Miami,2020,344,0.000000,67.560000,15.750000,13.670000,18.050000,9.550000,0.730000,0.620000,0.760000
Miami,2020,345,0.000000,69.440000,18.230000,15.520000,20.340000,12.490000,0.730000,0.620000,0.760000
Miami,2020,346,0.180000,72.810000,21.710000,20.360000,22.980000,16.600000,0.730000,0.610000,0.760000
Miami,2020,347,1.400000,80.060000,23.500000,22.490000,24.370000,19.880000,0.730000,0.610000,0.760000
Miami,2020,348,0.060000,75.880000,24.090000,23.230000,25.440000,19.570000,0.730000,0.610000,0.760000
Miami,2020,349,0.010000,83.380000,24.260000,23.050000,25.750000,21.280000,0.730000,0.600000,0.750000
Miami,2020,350,0.590000,85.940000,24.160000,22.940000,25.510000,21.660000,0.730000,0.600000,0.750000
Miami,2020,351,1.020000,84.810000,24.730000,23.910000,25.680000,22.020000,0.730000,0.600000,0.750000
Miami,2020,352,1.440000,84.940000,24.230000,19.790000,26.280000,21.510000,0.730000,0.600000,0.760000
Miami,2020,353,0.000000,78.620000,18.950000,16.020000,21.180000,15.080000,0.720000,0.600000,0.750000
Miami,2020,354,0.050000,69.440000,21.690000,19.900000,23.080000,15.840000,0.720000,0.590000,0.750000
Miami,2020,355,0.330000,80.380000,23.700000,22.510000,24.820000,20.130000,0.720000,0.590000,0.750000
Miami,2020,356,1.770000,82.120000,23.310000,20.310000,24.620000,20.050000,0.710000,0.590000,0.750000
Miami,2020,357,0.010000,72.620000,21.500000,20.080000,22.660000,16.380000,0.710000,0.590000,0.750000
Miami,2020,358,0.140000,73.310000,22.690000,21.040000,23.920000,17.650000,0.710000,0.590000,0.740000
Miami,2020,359,4.260000,85.750000,24.410000,23.370000,25.380000,21.890000,0.710000,0.590000,0.760000
Miami,2020,360,1.940000,78.060000,16.100000,13.770000,24.090000,12.120000,0.710000,0.590000,0.760000
Miami,2020,361,0.050000,74.880000,15.690000,13.930000,17.480000,11.110000,0.710000,0.590000,0.740000
Miami,2020,362,0.480000,70.120000,20.410000,17.600000,21.940000,14.770000,0.700000,0.590000,0.740000
Miami,2020,363,0.080000,71.060000,21.950000,20.560000,23.010000,16.480000,0.700000,0.590000,0.740000
Miami,2020,364,0.190000,68.500000,22.600000,21.570000,23.360000,16.520000,0.700000,0.590000,0.740000
Miami,2020,365,0.420000,73.690000,23.480000,22.260000,24.380000,18.520000,0.700000,0.590000,0.730000
Miami,2020,366,0.010000,80.190000,24.080000,23.440000,24.650000,20.480000,0.700000,0.580000,0.730000
Miami,2021,1,0.110000,83.880000,24.470000,23.870000,25.050000,21.580000,0.690000,0.580000,0.730000
Miami,2021,2,0.010000,77.560000,24.410000,23.650000,25.050000,20.230000,0.690000,0.580000,0.730000
Miami,2021,3,0.010000,79.620000,24.280000,23.240000,25.530000,20.540000,0.690000,0.580000,0.730000
Miami,2021,4,0.600000,76.060000,21.570000,20.240000,23.610000,17.030000,0.680000,0.570000,0.730000
Miami,2021,5,0.000000,63.120000,19.480000,18.190000,20.810000,12.190000,0.680000,0.570000,0.730000
Miami,2021,6,0.000000,63.190000,19.460000,17.340000,20.900000,12.160000,0.680000,0.570000,0.730000
Miami,2021,7,0.010000,65.060000,21.990000,20.980000,22.760000,15.080000,0.680000,0.570000,0.730000
Miami,2021,8,2.360000,81.310000,21.770000,18.650000,23.000000,18.400000,0.670000,0.570000,0.730000
Miami,2021,9,0.000000,74.440000,16.970000,15.940000,18.200000,12.330000,0.670000,0.570000,0.730000
Miami,2021,10,0.000000,69.940000,17.110000,13.890000,19.950000,11.450000,0.670000,0.570000,0.730000
Miami,2021,11,0.010000,72.380000,21.890000,20.020000,22.960000,16.710000,0.670000,0.570000,0.730000
Miami,2021,12,0.220000,78.120000,22.750000,20.800000,23.710000,18.730000,0.660000,0.560000,0.730000
Miami,2021,13,2.100000,83.120000,20.730000,19.080000,23.150000,17.700000,0.660000,0.560000,0.730000
Miami,2021,14,9.270000,82.750000,19.220000,17.400000,20.260000,16.120000,0.670000,0.580000,0.770000
Miami,2021,15,1.880000,80.380000,20.640000,19.190000,21.960000,17.110000,0.670000,0.580000,0.730000
Miami,2021,16,0.390000,73.810000,19.440000,17.080000,21.900000,14.520000,0.660000,0.570000,0.730000
Miami,2021,17,1.030000,67.560000,17.660000,15.800000,19.270000,11.520000,0.660000,0.570000,0.730000
Miami,2021,18,0.160000,71.440000,19.660000,19.080000,20.280000,14.350000,0.660000,0.570000,0.730000
Miami,2021,19,0.000000,68.810000,20.330000,19.120000,21.690000,14.410000,0.660000,0.560000,0.720000
Miami,2021,20,0.000000,70.190000,20.800000,19.620000,22.100000,15.170000,0.660000,0.560000,0.720000
Miami,2021,21,0.000000,67.750000,21.030000,19.410000,22.740000,14.800000,0.660000,0.560000,0.720000
Miami,2021,22,0.010000,72.000000,21.650000,19.970000,23.390000,16.370000,0.660000,0.550000,0.720000
Miami,2021,23,0.010000,78.120000,21.550000,19.760000,23.370000,17.530000,0.660000,0.550000,0.720000
Miami,2021,24,0.500000,79.060000,22.940000,21.790000,24.230000,19.120000,0.650000,0.550000,0.720000
Miami,2021,25,0.390000,82.060000,23.310000,22.470000,24.120000,20.080000,0.650000,0.550000,0.720000
Miami,2021,26,0.010000,81.380000,23.590000,22.700000,24.860000,20.220000,0.650000,0.550000,0.710000
Miami,2021,27,0.050000,80.620000,24.280000,22.690000,26.080000,20.720000,0.640000,0.550000,0.700000
Miami,2021,28,0.770000,78.560000,20.940000,18.460000,22.880000,16.890000,0.640000,0.550000,0.700000
Miami,2021,29,0.010000,70.190000,19.970000,18.910000,21.090000,14.360000,0.640000,0.540000,0.700000
Miami,2021,30,0.060000,66.560000,20.830000,19.760000,21.670000,14.390000,0.630000,0.540000,0.700000
Miami,2021,31,0.440000,73.380000,22.520000,21.370000,23.420000,17.510000,0.630000,0.540000,0.700000
Miami,2021,32,4.250000,77.810000,20.520000,14.670000,22.510000,16.430000,0.630000,0.540000,0.710000
Miami,2021,33,0.010000,71.500000,14.690000,12.320000,17.730000,9.360000,0.630000,0.540000,0.700000
Miami,2021,34,0.010000,65.440000,15.260000,12.660000,18.270000,8.440000,0.620000,0.530000,0.700000
Miami,2021,35,0.000000,57.690000,17.730000,15.050000,20.200000,9.150000,0.620000,0.530000,0.700000
Miami,2021,36,0.030000,75.940000,20.830000,18.870000,22.580000,16.410000,0.620000,0.530000,0.700000
Miami,2021,37,4.460000,90.940000,23.170000,21.720000,24.330000,21.620000,0.620000,0.530000,0.710000
Miami,2021,38,2.160000,90.690000,24.140000,23.330000,25.610000,22.510000,0.620000,0.540000,0.710000
Miami,2021,39,2.190000,87.500000,24.210000,23.120000,25.540000,22.000000,0.620000,0.540000,0.710000
Miami,2021,40,0.110000,86.620000,24.130000,23.170000,25.230000,21.760000,0.620000,0.530000,0.700000
Miami,2021,41,0.030000,81.750000,24.080000,23.400000,24.990000,20.770000,0.620000,0.530000,0.700000
Miami,2021,42,0.100000,80.250000,24.110000,23.290000,25.050000,20.500000,0.620000,0.520000,0.690000
Miami,2021,43,0.510000,81.750000,24.610000,23.700000,25.610000,21.300000,0.610000,0.520000,0.690000
Miami,2021,44,1.320000,84.440000,25.010000,24.530000,25.800000,22.230000,0.610000,0.520000,0.700000
Miami,2021,45,3.070000,85.190000,25.480000,24.680000,26.650000,22.800000,0.610000,0.520000,0.700000
Miami,2021,46,1.860000,85.690000,25.540000,24.800000,26.550000,22.960000,0.610000,0.520000,0.700000
Miami,2021,47,7.490000,88.690000,25.330000,24.090000,26.340000,23.340000,0.610000,0.520000,0.730000
Miami,2021,48,4.170000,85.750000,25.170000,24.120000,26.100000,22.620000,0.610000,0.540000,0.720000
Miami,2021,49,0.090000,80.810000,25.440000,24.550000,26.580000,21.910000,0.610000,0.530000,0.700000
Miami,2021,50,4.220000,85.060000,25.440000,21.430000,26.720000,22.730000,0.610000,0.520000,0.700000
Miami,2021,51,0.400000,78.560000,21.000000,19.050000,22.330000,17.060000,0.610000,0.520000,0.690000
Miami,2021,52,0.410000,71.500000,21.890000,21.200000,22.440000,16.510000,0.600000,0.520000,0.680000
Miami,2021,53,1.410000,78.380000,23.710000,22.120000,24.950000,19.730000,0.600000,0.520000,0.690000
Miami,2021,54,3.140000,81.500000,24.210000,23.050000,25.650000,20.830000,0.600000,0.520000,0.700000
Miami,2021,55,1.850000,81.690000,24.030000,23.260000,24.900000,20.710000,0.600000,0.520000,0.690000
Miami,2021,56,0.050000,78.190000,24.400000,22.980000,26.150000,20.290000,0.590000,0.510000,0.680000
Miami,2021,57,0.030000,77.880000,24.730000,23.520000,25.940000,20.610000,0.590000,0.510000,0.670000
Miami,2021,58,0.050000,77.310000,25.270000,24.410000,26.080000,21.020000,0.590000,0.500000,0.670000
Miami,2021,59,0.040000,77.190000,25.300000,24.370000,26.130000,21.030000,0.590000,0.490000,0.660000
Miami,2021,60,0.020000,78.560000,25.250000,24.550000,26.220000,21.260000,0.590000,0.490000,0.660000
Miami,2021,61,0.280000,76.310000,25.290000,24.260000,26.580000,20.820000,0.580000,0.490000,0.660000
Miami,2021,62,0.840000,76.620000,24.900000,21.550000,26.980000,20.490000,0.580000,0.480000,0.660000
Miami,2021,63,0.250000,75.000000,20.490000,18.500000,22.200000,15.830000,0.570000,0.480000,0.660000
Miami,2021,64,0.120000,69.060000,22.050000,20.060000,24.060000,15.990000,0.570000,0.480000,0.660000
Miami,2021,65,5.510000,68.750000,22.730000,21.360000,24.240000,16.580000,0.570000,0.480000,0.680000
Miami,2021,66,1.000000,77.310000,21.420000,19.980000,23.010000,17.220000,0.570000,0.490000,0.680000
Miami,2021,67,0.010000,64.440000,21.070000,19.360000,22.450000,14.080000,0.570000,0.480000,0.650000
Miami,2021,68,0.010000,62.690000,21.590000,20.890000,22.230000,14.170000,0.560000,0.480000,0.650000
Miami,2021,69,0.270000,65.250000,22.550000,21.360000,23.320000,15.700000,0.560000,0.480000,0.650000
Miami,2021,70,0.080000,66.620000,23.210000,22.580000,24.220000,16.650000,0.550000,0.470000,0.640000
Miami,2021,71,0.010000,66.560000,23.120000,22.490000,23.720000,16.550000,0.550000,0.470000,0.640000
Miami,2021,72,0.000000,66.500000,23.410000,22.550000,24.450000,16.830000,0.550000,0.460000,0.640000
Miami,2021,73,0.000000,71.190000,23.620000,22.870000,24.690000,18.100000,0.550000,0.460000,0.640000
Miami,2021,74,0.000000,74.620000,23.940000,23.050000,25.010000,19.160000,0.550000,0.450000,0.640000
Miami,2021,75,0.000000,73.810000,24.090000,23.340000,24.960000,19.150000,0.540000,0.450000,0.640000
Miami,2021,76,0.050000,75.250000,24.720000,23.730000,25.940000,20.040000,0.540000,0.450000,0.630000
Miami,2021,77,0.170000,81.120000,25.200000,24.170000,26.500000,21.740000,0.530000,0.450000,0.630000
Miami,2021,78,0.730000,77.060000,24.980000,21.070000,26.650000,20.560000,0.530000,0.450000,0.630000
Miami,2021,79,0.960000,76.380000,21.530000,18.860000,24.050000,17.170000,0.530000,0.450000,0.630000
Miami,2021,80,0.210000,75.310000,21.080000,19.210000,23.530000,16.440000,0.520000,0.450000,0.630000
Miami,2021,81,0.000000,70.560000,20.500000,17.410000,23.180000,14.710000,0.520000,0.440000,0.620000
Miami,2021,82,0.000000,68.060000,21.810000,19.600000,23.450000,15.560000,0.520000,0.440000,0.620000
Miami,2021,83,0.010000,73.690000,24.330000,22.260000,26.330000,19.300000,0.520000,0.440000,0.620000
Miami,2021,84,0.010000,82.810000,25.510000,24.320000,26.700000,22.340000,0.520000,0.430000,0.620000
